ProviderId,Name,Upin,DateOpened,DateClosed
10090191,Will Adams Academy,163608,2022-04-01,NULL
10086859,North West Kent Alternative Provision Service,141642,2020-09-01,NULL
10083618,The Friary School,141094,2019-09-01,NULL
10083617,Queen's Croft High School,141266,2019-09-01,NULL
10083619,Henry Chadwick Primary School,141237,2019-09-01,NULL
10086146,Stubbin Wood School,162444,2020-06-01,NULL
10086148,Model Village Primary School,162430,2020-06-01,NULL
10086147,Whaley Thorns Primary School,162447,2020-06-01,NULL
10087082,Awbridge Primary School,163009,2020-12-01,NULL
10087081,Wellow Primary School,163032,2020-12-01,NULL
10087079,Halterworth Primary School,163016,2020-12-01,NULL
10088763,Highwood Copse Primary School,163426,2021-09-01,NULL
10090066,Corpus Christi Catholic Primary School,163680,2022-03-01,NULL
10090056,St Joseph's Catholic Primary and Nursery School,163687,2022-03-01,NULL
10090058,St Joseph and St Teresa Catholic Primary School,163686,2022-03-01,NULL
10090055,St Gildas Catholic Primary School,163685,2022-03-01,NULL
10090057,"St Joseph's Catholic Primary School, Bridgwater",163688,2022-03-01,NULL
10090054,Our Lady of Mount Carmel Catholic Primary,163684,2022-03-01,NULL
10089896,Albourne Chuch of England Primary School,163675,2022-04-01,NULL
10082958,The Galfrid School,141122,2019-06-01,NULL
10080947,Marsden Heights Community College,140920,2020-11-01,NULL
10088875,Horncastle Primary School,163458,2021-09-01,NULL
10067064,Penny Field School,138215,2021-05-01,NULL
10083787,Springwell Alternative Academy Lincoln,141650,2019-06-10,NULL
10083788,Springwell Alternative Academy Grantham,141651,2019-06-10,NULL
10087326,Forest Moor School,162862,2021-07-01,NULL
10085845,The Forest School,162627,2020-04-01,NULL
10085574,Carlinghow Academy,162152,2020-04-01,NULL
10083032,Raynville Academy,151827,2019-04-01,NULL
10087092,Bowling Green Academy,163010,2020-12-01,NULL
10081301,Kenton Primary School,140710,2019-06-01,NULL
10081300,Cockwood Primary School,140700,2019-06-01,NULL
10081303,Kenn Church of England Primary School,140709,2019-06-01,NULL
10088896,Stopsley High School,163313,2021-09-01,NULL
10084193,Offord Primary School,162185,2019-09-01,NULL
10089767,St Patrick's Catholic Primary Academy,163157,2022-01-01,NULL
10088109,St Paulinus Catholic Primary Academy,163159,2022-04-01,NULL
10086856,Blackwell Primary School,162915,2020-09-01,NULL
10088898,Woodthorpe Primary School,163509,2021-09-01,NULL
10084736,St Marys CofE Primary School,162372,2019-11-01,NULL
10085823,Disley Primary School,162353,2020-04-01,NULL
10087139,Hague Bar Primary School,162757,2020-11-01,NULL
10084544,Glossopdale School and Sixth Form,151915,2020-12-01,NULL
10089120,Evolve Academy,163178,2021-09-01,NULL
10084478,Clawton Primary School,162284,2019-10-01,NULL
10082999,Portway Junior School,151820,2019-04-01,NULL
10083000,Beaufort Community Primary School,151760,2019-04-01,NULL
10082998,Cherry Tree Hill Primary School,151765,2019-04-01,NULL
10086779,Oakwood Junior School,162723,2021-04-01,NULL
10086799,Castlechurch Primary School,162350,2020-12-01,NULL
10082986,Knypersley First School,141238,2019-04-01,NULL
10082980,The Reginald Mitchell Primary School,141091,2019-04-01,NULL
10082985,Oxhey First School,141270,2019-04-01,NULL
10082984,Kingsfield First School,123815,2019-04-01,NULL
10083027,Beckmead Park Academy,140494,2019-04-01,NULL
10087502,Roundwood School and Community Centre,162823,2021-01-01,NULL
10082934,Bozeat Community Primary School,141592,2019-04-01,NULL
10082917,Irchester Community Primary School,141604,2019-04-01,NULL
10082929,Wollaston School,141462,2019-04-01,NULL
10088764,Kensington Queensmill School,163428,2021-09-01,NULL
10087560,Khalsa Primary School,163181,2021-02-01,NULL
10086759,St Edward's Catholic Primary School,162941,2021-04-01,NULL
10086767,St John the Baptist Catholic Primary School,162938,2021-04-01,NULL
10086758,Our Lady of the Wayside Catholic Primary School,162926,2021-04-01,NULL
10086766,St Anthony's Catholic Primary School,162930,2021-04-01,NULL
10086762,Our Lady of Compassion Catholic Primary School,162925,2021-04-01,NULL
10086760,Our Lady's Catholic Primary School,162961,2021-04-01,NULL
10086768,St Wilfrid's Catholic Junior and Infant School,162950,2021-04-01,NULL
10086769,Guardian Angels Catholic Primary School,162881,2021-04-01,NULL
10086772,St Andrew's Catholic Primary School,162932,2021-04-01,NULL
10086765,St Augustine's Catholic Primary School,162945,2021-04-01,NULL
10086771,St George and St Teresa Catholic Primary School,162940,2021-04-01,NULL
10086761,St Anne's Catholic Primary School,162931,2021-04-01,NULL
10086770,St Peter's Catholic School,162948,2021-04-01,NULL
10088082,Wellesbourne CofE Primary School,162956,2021-04-01,NULL
10088083,Tysoe CofE Primary School,162952,2021-04-01,NULL
10087576,Roman Fields Academy,163143,2021-04-01,NULL
10087515,St Thomas' CofE Primary Academy,162685,2021-04-01,NULL
10087514,The King's CofE Academy,162686,2021-04-01,NULL
10088777,The Flagship School,163443,2021-09-01,NULL
10090471,The Trinity Catholic Academy,163227,2022-04-01,NULL
10090114,St Augustine of Canterbury Catholic Academy,163218,2022-04-01,NULL
10090473,St Nicholas Catholic Academy,163216,2022-04-01,NULL
10090472,St Ambrose Catholic Academy,163217,2022-04-01,NULL
10090116,Holy Spirit Catholic Academy,163206,2022-04-01,NULL
10090137,St Chads Catholic and Church of England Academy,139561,2022-03-01,NULL
10085572,Whiteways Primary School,162448,2020-04-01,NULL
10085573,Owler Brook Primary School,162435,2020-04-01,NULL
10083673,Cockburn Haigh Road Academy,151958,2019-07-01,NULL
10088751,Cockburn Laurence Calvert Academy,163414,2021-09-01,NULL
10084107,Dartford Bridge Community Primary School,162317,2019-10-01,NULL
10083191,Carr Junior School,151686,2019-05-01,NULL
10085005,Oldfleet Primary School,162433,2019-12-01,NULL
10084469,Saint Barnabas Church of England Primary School,122072,2019-10-01,NULL
10088090,Clive CofE Primary School,162713,2022-01-01,NULL
10085591,Brookside Primary School,141433,2020-03-01,NULL
10086732,Abbey Road Primary School,162911,2020-11-01,NULL
10084499,Richard Bonington Primary and Nursery School,162300,2019-10-01,NULL
10086804,Lowe's Wong Infant School,140563,2021-04-01,NULL
10084106,Holy Trinity CofE Infant School,140541,2019-11-01,NULL
10083592,Bleasby Church of England Primary School,140500,2019-07-01,NULL
10083018,Farnsfield St Michael's Church of England Primary School,140517,2019-05-01,NULL
10083014,The Downs Church of England Primary School,141096,2019-04-01,NULL
10083011,Northbourne Church of England Primary School,141541,2019-04-01,NULL
10083016,Sandown School,141547,2019-04-01,NULL
10087569,Worth Primary School,163188,2021-03-01,NULL
10083012,Sholden Church of England Primary School,141549,2019-04-01,NULL
10083015,Deal Parochial Church of England Primary School,141524,2019-04-01,NULL
10087305,Kingsdown and Ringwould Church of England Primary School,163116,2021-01-01,NULL
10083013,Hornbeam Primary School,141534,2019-04-01,NULL
10083595,Blackburn Central High School,151771,2019-10-01,NULL
10083594,Crosshill Special School,151776,2019-10-01,NULL
10084122,Bishop Ullathorne Catholic School,162145,2019-09-01,NULL
10084117,St Elizabeth's Catholic Primary School,162210,2019-09-01,NULL
10084118,Christ The King Catholic Primary School,162156,2019-09-01,NULL
10084123,St Thomas More Catholic Primary School,162229,2019-09-01,NULL
10084121,St Augustine's Catholic Primary School,162207,2019-09-01,NULL
10084119,St John Vianney Catholic Primary School,162217,2019-09-01,NULL
10084120,Cardinal Newman Catholic School,162151,2019-09-01,NULL
10084161,Broomley First School,141193,2019-09-01,NULL
10084177,Mickley First School,151809,2019-09-01,NULL
10084162,Highfield Middle School,151798,2019-09-01,NULL
10084164,Wylam First School,151859,2019-09-01,NULL
10084176,Ovingham Church of England First School,151815,2019-09-01,NULL
10084174,Prudhoe Castle First School,151821,2019-09-01,NULL
10084178,Whittonstall First School,151854,2019-09-01,NULL
10084163,Ovingham Middle School,151816,2019-09-01,NULL
10084175,Prudhoe Community High School,151822,2019-09-01,NULL
10084722,St Joseph's Roman Catholic Voluntary Academy,162369,2019-11-01,NULL
10085405,"St Augustine of Canterbury RC Primary School, A Voluntary Academy",162364,2020-02-01,NULL
10085011,"St John the Baptist RC Primary School, a Voluntary Academy",162367,2019-12-01,NULL
10090162,"St Mary Magdalene Catholic Primary School, a Voluntary Academy",163650,2022-05-01,NULL
10085406,"All Saints' Roman Catholic High School, a Voluntary Academy",162492,2020-02-01,NULL
10084733,"St Mary's Roman Catholic Primary School, a Voluntary Academy",162373,2019-11-01,NULL
10085601,"Blessed Trinity Roman Catholic College, A Voluntary Academy",162346,2020-03-01,NULL
10087317,North Star 82?,163121,2021-01-01,NULL
10087291,North Star 240?,124726,2021-01-01,NULL
10083494,Critchill Special School,151887,2019-06-01,NULL
10085856,St Mark's CofE School,162680,2020-05-01,NULL
10086002,St Mary's CofE Primary School,162646,2020-05-01,NULL
10089105,St Michael's CofE (C) Primary School,163354,2022-02-01,NULL
10089104,St Chad's CofE Primary School,163348,2022-02-01,NULL
10087297,Greysbrooke Primary School,163063,2021-04-01,NULL
10085824,Coton Green Primary School,162352,2020-04-01,NULL
10086800,Osborne Primary School,162434,2021-04-01,NULL
10064829,John Willmott School,139539,2019-07-01,NULL
10083658,Waltham Holy Cross Primary Academy,141637,2019-11-01,NULL
10086865,Trinity Academy St Peter's,162705,2020-09-01,NULL
10088782,Trinity Academy St. Edwards,163449,2021-09-01,NULL
10088781,Trinity Academy Leeds,163448,2021-09-01,NULL
10086305,Charles Dickens Primary School,162755,2020-07-01,NULL
10088174,Lyndhurst Primary School,163280,2021-04-01,NULL
10088876,The North School,163474,2022-01-01,NULL
10083345,Peacehaven Community School,139389,2019-09-01,NULL
10086884,The Turing School,141141,2020-09-01,NULL
10082925,Chellaston Infant School,141432,2019-04-01,NULL
10083346,Homefields Primary School,141460,2019-07-01,NULL
10082923,Chellaston Junior School,141431,2019-04-01,NULL
10087314,Highfields School,163131,2021-10-01,NULL
10085858,St John's Catholic Primary School,140837,2020-09-01,NULL
10086851,Oaklands School,162759,2020-09-01,NULL
10088903,Rufford Primary School,163390,2021-09-01,NULL
10086143,Lime Academy Orton,162629,2020-06-01,NULL
10084738,All Saints' CofE  Primary School,141435,2020-02-01,NULL
10086142,Bluebell Primary School,162669,2020-07-01,NULL
10084485,Knaresborough St John's Church of England Primary School,151803,2019-10-01,NULL
10085588,Rillington Primary School,162485,2020-04-01,NULL
10087061,Alanbrooke Academy,163008,2022-03-01,NULL
10084500,Marton-Cum-Grafton Church of England Primary School,151805,2019-10-01,NULL
10085589,Thornton Dale CofE Primary School,162489,2020-04-01,NULL
10083335,Radcliffe Hall Church of England Methodist  Primary School,151783,2019-06-01,NULL
10085403,Henbury View First School,162520,2020-02-01,NULL
10084732,Rolvenden Primary School,162362,2019-11-01,NULL
10087294,All Saints Bedworth CofE Academy,162709,2021-02-01,NULL
10085861,Newhouse Academy,162304,2020-04-01,NULL
10087301,Sywell Church of England Primary School,162786,2021-03-01,NULL
10083899,The Whitley AP Academy,141191,2019-08-01,NULL
10086838,Newsome Academy,162432,2021-03-01,NULL
10085809,Old Bank Academy,162616,2020-04-01,NULL
10086739,Ferndown First School,162920,2021-01-01,NULL
10086737,Ferndown Middle School,162921,2021-01-01,NULL
10086738,Parley First School,162927,2021-01-01,NULL
10088913,Brailes Church of England Primary School,163454,2021-08-01,NULL
10083340,"All Saints Catholic Primary School, a Catholic Voluntary Academy",151964,2019-06-01,NULL
10086847,"St Hedda's Catholic Primary School, a Catholic Voluntary Academy",162212,2020-09-01,NULL
10085839,Wild Bank Primary School,162535,2020-04-01,NULL
10086773,Greenhill Primary School,162880,2021-04-01,NULL
10085859,St James' Church of England Primary School,141615,2020-04-01,NULL
10089108,St John With St Michael Church of England Primary School,163510,2022-02-01,NULL
10084720,St Hilda's CofE Primary School,162366,2019-12-01,NULL
10085851,St Paul's CofE Primary School,162487,2020-04-01,NULL
10086730,Clapham and Patching CofE Primary School,162918,2020-11-01,NULL
10088741,Buckton Fields Primary School,163404,2021-09-01,NULL
10087065,Holne Chase Primary School,163017,2020-12-01,NULL
10082236,Colmers Farm Primary School,141596,2019-04-01,NULL
10087511,Chessington School,163239,2021-04-01,NULL
10082962,Fakenham Junior School,141600,2019-04-01,NULL
10083653,Cromer Junior School,151992,2019-07-01,NULL
10082963,Fakenham Infant and Nursery School,141599,2019-04-01,NULL
10068321,Shalford Infant School,140900,2019-11-01,NULL
10084727,Tiptree Heath Primary School,162245,2019-11-01,NULL
10065141,St George's CofE School,139562,2019-09-01,NULL
10087557,The Orchards School,162201,2021-04-01,NULL
10085602,Upper Arley CofE Primary School,162533,2021-04-01,NULL
10082973,Belmont Academy,151772,2019-04-01,NULL
10086810,Bramley Oak Academy,162636,2020-10-01,NULL
10082972,Woodside Academy,151774,2019-04-01,NULL
10083010,All Soul's Church of England Primary School,141515,2019-04-01,NULL
10088093,Sandwich Infant School,163285,2021-04-01,NULL
10086822,Redscope Primary School,162450,2020-09-01,NULL
10086829,Thorpe Hesley Primary School,141088,2020-09-01,NULL
10088114,St Joseph's Catholic Primary Academy,163154,2021-07-01,NULL
10088115,St Joseph's Catholic Primary Academy,163151,2021-10-01,NULL
10088639,St Mary's Catholic Primary Academy,163155,2021-07-01,NULL
10088640,St Patrick's Catholic Primary Academy,163156,2021-07-01,NULL
10089549,St Michael's Church of England Primary School,163504,2021-12-01,NULL
10089550,Evenwood Church of England Primary School,163480,2021-12-01,NULL
10089763,Peel Brow School,163552,2022-03-01,NULL
10087501,Hatchside School,162807,2021-04-01,NULL
10084990,"St Gregory's RC Primary School, A Voluntary Academy",162314,2019-12-01,NULL
10086303,"St Gabriel's RC High School, a Voluntary Academy",162679,2020-11-01,NULL
10086811,"Our Lady & St Paul's RC Primary School, A Voluntary Academy",162675,2020-10-01,NULL
10086304,"St Monica's RC High School, a Voluntary Academy",162684,2020-08-01,NULL
10089421,Bishopthorpe Infant School,163476,2022-03-01,NULL
10087299,Crudgington Primary School,163013,2021-01-01,NULL
10085012,Wrekin View Primary School,162375,2019-12-01,NULL
10083907,St Mary and St Chad CofE First School,131654,2019-08-01,NULL
10083601,Watermill School,141466,2019-07-01,NULL
10086011,Chilton Community Primary School,162601,2020-05-01,NULL
10085825,Combs Ford Primary School,162672,2020-04-01,NULL
10089103,Whitehouse Community Primary School,163511,2021-09-01,NULL
10086012,Abbot's Hall Community Primary School,162594,2020-05-01,NULL
10086010,Freeman Community Primary School,162606,2020-05-01,NULL
10086013,Bosmere Community Primary School,162599,2020-05-01,NULL
10083020,Elms Bank,151687,2019-04-01,NULL
10083030,Unsworth Primary School,151707,2019-04-01,NULL
10082914,Hazel Wood High School,151724,2019-04-01,NULL
10082949,Fleecefield Primary School,141213,2019-04-01,NULL
10082950,Wilbury Primary School,141106,2019-04-01,NULL
10082951,Raynham Primary School,141265,2019-04-01,NULL
10082948,Brettenham Primary School,141186,2019-04-01,NULL
10082953,Galliard Primary School,141226,2019-04-01,NULL
10082966,St John Fisher Catholic Primary School,141058,2019-05-01,NULL
10082967,St George's Primary Catholic Voluntary Academy,141059,2019-05-01,NULL
10086735,Millgate School,162722,2021-09-01,NULL
10086729,Keyham Lodge School,162718,2021-09-01,NULL
10084229,Church Gresley Infant and Nursery School,162158,2019-09-01,NULL
10084494,St Peter's Catholic School,162225,2019-10-01,NULL
10088085,St Edmund's Catholic Primary School,163294,2021-04-01,NULL
10086850,Pondhu Primary School,162929,2020-09-01,NULL
10086874,Campton Academy,162712,2020-11-01,NULL
10086882,Cherry Orchard Primary School,162853,2021-04-01,NULL
10085598,North Wingfield Primary and Nursery Academy,162296,2020-03-01,NULL
10083671,Tupton Primary and Nursery Academy,151868,2019-07-01,NULL
10084228,Tupton Hall School,141364,2019-10-01,NULL
10083022,All Cannings Church of England Primary School,140483,2019-04-01,NULL
10083023,Bishops Cannings Church of England Primary School,140498,2019-04-01,NULL
10083024,Chirton Church of England Primary School,140506,2019-04-01,NULL
10083021,Rushall Church of England Primary School,140595,2019-04-01,NULL
10083025,Woodborough Church of England Primary School,140725,2019-04-01,NULL
10086774,Alder Tree Primary Academy,162673,2020-12-01,NULL
10088869,Whytemead Primary School,163507,2021-10-01,NULL
10084539,Queensbury School,151719,2020-09-01,NULL
10087069,Mayfield School,162429,2021-06-01,NULL
10087724,Preston Primary School,162191,2021-04-01,NULL
10090192,Handale Primary School,163756,2022-04-01,NULL
10084779,NAS Vanguard School,132790,2020-01-01,NULL
10083190,Morecambe Bay Academy,151721,2019-05-01,NULL
10084209,Central Lancaster High School,151884,2019-10-01,NULL
10088757,Fox Grove School,163420,2021-09-01,NULL
10089991,Peacehaven Heights Academy,163593,2022-02-01,NULL
10089893,Telscombe Cliffs Academy,163607,2022-02-01,NULL
10086151,Westoning Lower School,162490,2020-06-01,NULL
10086150,Ramsey Manor Lower School,162193,2020-06-01,NULL
10086149,Parkfields Middle School,162189,2020-06-01,NULL
10087741,Milefield Primary School,163209,2021-07-01,NULL
10083490,Horizon Community College,141459,2019-06-01,NULL
10084991,Worsbrough Common Primary School,162253,2019-12-01,NULL
10085414,Mapplewell Primary School,134133,2020-02-01,NULL
10084149,Woodcroft Academy,151856,2019-09-01,NULL
10086881,Rumboldswhyke CofE Primary School,162933,2020-10-01,NULL
10086289,Athersley South Primary School,151761,2020-07-01,NULL
10088772,Prince Albert High School,163438,2021-09-01,NULL
10084541,Sutton Park Primary,151726,2019-12-01,NULL
10076954,The Ferns Primary Academy,151889,2019-06-01,NULL
10083654,Hale Nursery & Primary Academy,151797,2019-10-01,NULL
10089747,Folly Hill Infant Academy,163625,2022-03-01,NULL
10084139,Our Lady of Grace Catholic Junior School,141273,2019-09-01,NULL
10084141,Our Lady of Grace RC Infant and Nursery School,141272,2019-09-01,NULL
10084140,St Margaret Clitherow RC Primary School,139427,2019-09-01,NULL
10090209,"St Cuthbert's Catholic Primary School, Sunderland",163784,2022-04-01,NULL
10087721,"St Patrick's Catholic Primary School, Ryhope",163308,2021-04-01,NULL
10089235,"St Mary's Catholic Primary School, Sunderland",163559,2022-01-01,NULL
10089907,"English Martyrs' Catholic Primary School, Sunderland",163703,2022-02-01,NULL
10088223,"SS Peter and Paul Catholic Primary School, South Shields",163345,2021-05-01,NULL
10087346,St Aloysius Catholic Junior School Academy,163069,2020-12-01,NULL
10088108,"St Bede's Catholic Primary School, South Shields",163347,2021-04-01,NULL
10090208,"St Matthew's Catholic Primary School, Jarrow",163786,2022-04-01,NULL
10089238,"St James' Catholic Primary School, Hebburn",163533,2021-10-01,NULL
10090207,"St Gregory's Catholic Primary School, South Shields",163785,2022-04-01,NULL
10089234,"St John Bosco Catholic Primary School, Town End Farm, Sunderland",163534,2022-01-01,NULL
10089909,"St Oswald's Catholic Primary School, South Shields",163726,2022-02-01,NULL
10089236,Springwell Village Primary School,163531,2021-11-01,NULL
10084220,Friarage Community Primary School,162167,2019-09-01,NULL
10088227,Lady Lumley's School,163208,2021-05-01,NULL
10084217,Kineton High School,120850,2019-09-01,NULL
10088076,Fleetdown Primary Academy,132049,2021-04-01,NULL
10084502,Martley CofE Primary School,162179,2019-12-01,NULL
10084503,Callow End CofE Primary School,162149,2020-11-01,NULL
10085816,Hawthorn Primary School,162558,2020-04-01,NULL
10085578,"Holy Rosary and St Anne's Catholic Primary School, a Voluntary Academy",151800,2020-03-01,NULL
10085575,"St Augustine's Catholic Primary School, A Voluntary Academy",151832,2020-03-01,NULL
10082965,The Sacred Heart Language College,141090,2019-05-01,NULL
10082964,St Joseph's Catholic Primary School,141056,2019-05-01,NULL
10083660,St Mary's Catholic Primary School - a Catholic voluntary academy,151970,2019-07-01,NULL
10084131,St Aelred's Catholic Primary School - a Catholic Voluntary Academy,162203,2019-09-01,NULL
10083611,St Mary & St Joseph Catholic Primary School - a Catholic voluntary academy,152024,2019-07-01,NULL
10083916,St Benedict's Catholic Primary School - a Catholic voluntary academy,152017,2019-08-01,NULL
10083612,St John of Beverley Catholic Primary School - a Catholic voluntary academy,152025,2019-07-01,NULL
10083613,St Mary's Catholic Primary School - a Catholic voluntary academy,152023,2019-07-01,NULL
10084133,Our Lady Queen of Martyrs Catholic Primary School - a Catholic Voluntary Academy,162187,2019-09-01,NULL
10083662,St Mary's Catholic Primary School - a Catholic voluntary academy,151968,2019-07-01,NULL
10084132,St Wilfrid's Catholic Primary School - a Catholic Voluntary Academy,162232,2019-09-01,NULL
10084130,St George's Catholic Primary School - a Catholic Voluntary Academy,162211,2019-09-01,NULL
10083661,St Joseph's Catholic Primary School - a Catholic voluntary academy,151967,2019-07-01,NULL
10083917,St Peter's Catholic Primary School - a Catholic voluntary academy,152021,2019-08-01,NULL
10080307,St George's Catholic Primary School - a Catholic voluntary academy,151966,2019-06-01,NULL
10083918,Sacred Heart Catholic Primary School - a Catholic voluntary academy,152018,2019-08-01,NULL
10083495,St Augustine's Catholic School - a Catholic voluntary academy,151974,2019-06-01,NULL
10083496,St Francis Xavier School - a Joint Catholic and Church of England Voluntary Academy,151975,2019-06-01,NULL
10084213,Wright Robinson College,120979,2019-11-01,NULL
10084204,Caedmon Primary School,151880,2019-09-01,NULL
10084205,Bankfields Primary School,151877,2019-09-01,NULL
10084206,Whale Hill Primary School,151912,2019-09-01,NULL
10084207,Grangetown Primary School,151890,2019-09-01,NULL
10084134,Tennyson Road Primary School,162236,2019-09-01,NULL
10087067,Hawthorn Park Community Primary,151861,2021-03-01,NULL
10088070,Royds Academy,163324,2021-04-01,NULL
10087332,"St Chad's Roman Catholic Primary School, a Voluntary Academy",163176,2021-01-01,NULL
10087550,St Matthew's RC High School,162682,2021-06-01,NULL
10089115,"Mount Carmel RC Primary School, a Voluntary Academy",163491,2021-12-01,NULL
10086814,"St Anne's Roman Catholic High School, A Voluntary Academy",139559,2020-11-01,NULL
10086302,"St Antony's Roman Catholic School, a Voluntary Academy",162761,2020-07-01,NULL
10086801,Queensmill School,162192,2021-06-01,NULL
10087330,Wool Church of England Primary School,162767,2021-02-01,NULL
10088914,St Louis Catholic Primary School,163463,2022-02-01,NULL
10088918,St Edward's Catholic Junior School,151834,2021-10-01,NULL
10088915,Our Lady's Catholic Primary School,151896,2021-12-01,NULL
10088919,St Peter's Catholic Primary School,141070,2021-12-01,NULL
10088917,St Joseph's Catholic Primary School,163462,2021-12-01,NULL
10088916,St Joseph's Catholic Infant School,163461,2021-10-01,NULL
10083008,Marshland Primary Academy,133969,2019-04-01,NULL
10088899,New Pastures Primary School,163363,2021-09-01,NULL
10083009,Brooke Primary Academy,133959,2019-04-01,NULL
10088756,Euler Academy,163419,2021-09-01,NULL
10082971,Castilion Primary School,151768,2019-04-01,NULL
10084216,Stockingford Academy,151918,2019-09-01,NULL
10078772,Manor Hill First School,151697,2019-06-01,NULL
10088078,Langdale Primary School,163342,2021-05-01,NULL
10082983,James Bateman Middle School,141243,2019-04-01,NULL
10087303,Ruskin Infant School,163144,2021-01-01,NULL
10087504,Rushmere Hall Primary School,163242,2021-02-01,NULL
10090470,The Minster Junior School,163842,2022-04-01,NULL
10088228,Bishopton PRU,163268,2021-05-01,NULL
10067761,Sherburn High School,140813,2019-10-01,NULL
10084533,Brayton Church of England Primary School,162316,2019-11-01,NULL
10084731,St Katherine's School & Nursery,162370,2019-11-01,NULL
10084989,Cherry Tree Learning Centre,162283,2019-12-01,NULL
10065360,Hospital and Outreach Education,124174,2019-04-01,NULL
10082200,Priors Hall - A Learning Community,141613,2020-04-01,NULL
10084230,Ashbrook School,152140,2019-10-01,NULL
10084232,Holmwood School,162172,2019-10-01,NULL
10088105,Audlem St James' CofE Primary School,163113,2021-12-01,NULL
10084725,St Giles' Spencer Academy,162365,2019-11-01,NULL
10087559,Brackensdale Spencer Academy,163174,2021-04-01,NULL
10088750,Clover Leys Spencer Academy,163413,2021-09-01,NULL
10088744,Castleward Spencer Academy,163408,2021-09-01,NULL
10087570,Plymouth High School for Girls,163182,2021-02-01,NULL
10084730,North Cave Church of England Primary School,162294,2019-11-01,NULL
10083615,Skelton Primary School,151978,2019-07-01,NULL
10082931,Hawthorn Community Primary School,151691,2019-04-01,NULL
10089754,Halstead Community Primary School,163642,2022-03-01,NULL
10086788,Moulsecoomb Primary School,162481,2021-11-01,NULL
10087072,Woodcote Primary School,162766,2020-11-01,NULL
10084157,Belvedere Infant School,152145,2019-09-01,NULL
10090053,Holland Junior School,163704,2022-04-01,NULL
10083019,Sarratt Church of England Primary School,141047,2019-04-01,NULL
10083909,Stalham Infant School and Nursery,152015,2019-08-01,NULL
10083908,East Ruston Infant School & Nursery,152006,2019-08-01,NULL
10088742,Bure Park Specialist Academy,163405,2021-09-01,NULL
10087068,Alsop High School,162595,2020-11-01,NULL
10086293,Mabel Prichard School,162641,2020-11-01,NULL
10085860,Springfield School,141550,2020-07-01,NULL
10083497,Bardwell School,141517,2019-06-01,NULL
10083597,Norton Infant School,151893,2019-07-01,NULL
10088784,XP Gateshead,163452,2021-08-31,NULL
10083596,Norton Junior School,151894,2019-07-01,NULL
10087510,Carcroft Primary School,163179,2021-09-01,NULL
10084742,Plover Primary School,162361,2020-06-01,NULL
10085844,The Harbour School,162532,2021-01-01,NULL
10084129,Robin Hood Primary and Nursery School,162196,2019-09-01,NULL
10090169,St Helen's Primary School,163742,2022-05-01,NULL
10090000,Moorside Primary Academy,163737,2022-03-01,NULL
10086840,Wolsingham School,162640,2020-09-01,NULL
10089545,Brandon Primary School,163583,2022-01-01,NULL
10090001,New Brancepeth Primary Academy,163738,2022-03-01,NULL
10088882,Bishop Barrington Academy,162597,2021-09-01,NULL
10084234,Dene Academy,151888,2019-09-01,NULL
10089551,Howden-le-Wear Primary School,163587,2022-01-01,NULL
10088748,Chestnut Park Primary,163411,2021-09-01,NULL
10083670,Chilton Trinity School,140505,2019-10-01,NULL
10086292,Knaphill School,162176,2020-07-01,NULL
10086291,The Knaphill Lower School,162238,2020-07-01,NULL
10083667,St Robert of Newminster Catholic School and Sixth Form College,124149,2019-07-01,NULL
10089913,"Corpus Christi Catholic Primary School, Gateshead",163702,2022-02-01,NULL
10089912,"St Peter's Catholic Primary School, Low Fell",163729,2022-02-01,NULL
10074471,St Anne's Catholic Primary School,151902,2019-06-01,NULL
10089435,"St Joseph's Catholic Infant School, Birtley",163597,2021-11-01,NULL
10089434,"St Philip Neri Catholic Primary School, Dunston",163605,2021-11-01,NULL
10089559,"St Joseph's Catholic Junior School, Birtley",163598,2021-11-01,NULL
10087508,"St Alban's Catholic Primary School, Pelaw",163243,2021-03-01,NULL
10088224,"St Augustine's Catholic Primary School, Gateshead",163346,2021-06-01,NULL
10083668,Our Lady Queen of Peace Catholic Primary School,151895,2019-07-01,NULL
10083666,St John Boste Catholic Primary School,151906,2019-07-01,NULL
10087147,"St Michael's Catholic Primary School, Esh Village",163108,2021-03-01,NULL
10083680,St Bede's  Catholic Primary School,151903,2019-07-01,NULL
10083682,St Joseph's Catholic Primary School,151907,2019-07-01,NULL
10087509,"St Oswald's Catholic Primary, Wrekenton",163246,2021-03-01,NULL
10083683,St Michael's Catholic Primary School,151909,2019-07-01,NULL
10088225,"St Joseph's Catholic Primary School, Gateshead",163352,2021-06-01,NULL
10089910,"St Joseph's Catholic Primary School, Blaydon",163719,2022-02-01,NULL
10087090,"St Benet's Catholic Primary School, Ouston",163023,2021-03-01,NULL
10087506,"St Joseph's Catholic Primary, Stanley",163244,2021-03-01,NULL
10087146,"St Mary's Catholic First School, Hexham",163083,2020-12-01,NULL
10087145,"St Joseph's Catholic Middle School, Hexham",163080,2020-12-01,NULL
10088229,"St Patrick's Catholic Primary School, Dipton",163355,2021-05-01,NULL
10087089,"Our Lady Queen of Martyrs Catholic Primary School, Esh Winning",163020,2020-11-01,NULL
10087087,"St Joseph's Catholic Primary School, Ushaw Moor",163025,2020-11-01,NULL
10088884,"St Joseph's Catholic Primary School, Gilesgate",163499,2021-09-01,NULL
10088883,"St Thomas More Primary School, Belmont",163502,2021-09-01,NULL
